Time (msec),Longitude,Latitude,Altagl,Battery Capacity (%)
42900,-157.8098087,21.30667032,9.6,57
42900,-157.8098082,21.30667017,9.6,57
43000,-157.8098077,21.30666945,9.6,53
43000,-157.8098081,21.30666918,9.6,53
43000,-157.8098057,21.30666502,9.6,53
43100,-157.8098054,21.30666428,9.6,53
43100,-157.8098051,21.3066646,9.6,53
43100,-157.8098053,21.30666426,9.6,53
43200,-157.8098053,21.30666344,9.6,53
43200,-157.8098047,21.30666346,9.6,53
43200,-157.8098052,21.30666333,9.6,53
43300,-157.8098049,21.30666311,9.6,53
43300,-157.8098046,21.30666271,9.6,53
43300,-157.8098046,21.30666252,9.6,53
43400,-157.8098022,21.30666036,9.6,53
43400,-157.8098024,21.30665973,9.7,53
43400,-157.8098022,21.30665915,9.7,53
43500,-157.809802,21.30665955,9.7,53
43500,-157.8098023,21.3066592,9.7,53
43600,-157.8098022,21.30665799,9.7,53
43600,-157.809802,21.30665833,9.7,53
43600,-157.8098015,21.30665836,9.7,53
43700,-157.8098016,21.30665756,9.7,53
43700,-157.809801,21.30665775,9.7,53
43700,-157.8098011,21.30665744,9.7,53
43800,-157.8098016,21.30665704,9.7,53
43800,-157.8098016,21.30665637,9.7,53
43800,-157.8098006,21.30665642,9.7,53
43900,-157.8097992,21.30665305,9.7,53
43900,-157.8097991,21.30665319,9.7,53
43900,-157.8097989,21.30665219,9.7,53
44000,-157.8097982,21.3066525,9.7,53
44000,-157.8097983,21.30665243,9.7,53
44000,-157.8097988,21.30665174,9.7,53
44100,-157.809798,21.3066514,9.7,53
44100,-157.8097986,21.30665176,9.7,53
44100,-157.8097981,21.30665082,9.7,53
44200,-157.8097974,21.30665019,9.7,53
44200,-157.8097978,21.30664964,9.7,53
44300,-157.8097974,21.30664931,9.7,53
44300,-157.8097973,21.30664987,9.7,53
44300,-157.8097974,21.30664963,9.7,53
44400,-157.8097977,21.30665043,9.7,53
44400,-157.8097977,21.30665064,9.7,53
44400,-157.8097978,21.30665034,9.7,53
44500,-157.8097976,21.30664984,9.7,53
44500,-157.809794,21.30664733,9.7,53
44500,-157.8097938,21.30664713,9.7,53
44600,-157.8097944,21.30664669,9.7,53
44600,-157.8097935,21.30664674,9.7,53
44600,-157.8097938,21.30664686,9.7,53
44700,-157.8097942,21.30664688,9.7,53
44700,-157.8097932,21.30664635,9.7,53
44700,-157.8097936,21.30664598,9.7,53
44800,-157.8097933,21.30664633,9.7,53
44800,-157.8097932,21.306646,9.7,53
44800,-157.8097927,21.30664568,9.7,53
44900,-157.809793,21.30664557,9.7,53
44900,-157.8097923,21.30664562,9.7,53
45000,-157.809792,21.30664584,9.7,54
45000,-157.8097919,21.30664615,9.7,54
45000,-157.809792,21.30664592,9.7,54
45100,-157.8097916,21.30664531,9.7,54
45100,-157.809792,21.30664574,9.7,54
45100,-157.8097919,21.30664518,9.7,54
45200,-157.8097882,21.30664373,9.7,54
45200,-157.8097879,21.3066428,9.7,54
45200,-157.8097876,21.30664279,9.7,54
45300,-157.809788,21.30664241,9.7,54
45300,-157.8097873,21.30664252,9.7,54
45300,-157.8097872,21.30664291,9.7,54
45400,-157.8097873,21.3066425,9.7,54
45400,-157.8097863,21.30664279,9.7,54
45400,-157.8097868,21.30664255,9.7,54
45500,-157.8097859,21.30664183,9.7,54
45500,-157.8097861,21.30664238,9.7,54
45500,-157.8097862,21.30664209,9.7,54
45600,-157.8097857,21.30664221,9.7,54
45600,-157.8097857,21.30664127,9.7,54
45700,-157.8097852,21.30664206,9.7,54
45700,-157.8097855,21.30664093,9.7,54
45700,-157.8097844,21.30664098,9.7,54
45800,-157.8097847,21.30664147,9.7,54
45800,-157.8097845,21.3066414,9.7,54
45800,-157.8097845,21.30664051,9.7,54
45900,-157.8097839,21.30664052,9.7,54
45900,-157.8097843,21.30664,9.7,54
45900,-157.8097799,21.3066385,9.7,55
46000,-157.8097794,21.30663663,9.7,55
46000,-157.8097793,21.3066361,9.7,55
46000,-157.8097788,21.30663552,9.8,55
46100,-157.8097793,21.3066355,9.8,55
46100,-157.8097782,21.3066358,9.8,55
46100,-157.8097781,21.30663539,9.8,55
46200,-157.8097778,21.30663551,9.7,55
46200,-157.8097781,21.3066346,9.7,55
46200,-157.8097774,21.30663448,9.7,55
46300,-157.8097778,21.30663468,9.7,55
46300,-157.8097773,21.30663448,9.7,55
46400,-157.8097768,21.30663445,9.7,55
46400,-157.8097767,21.30663365,9.7,55
46400,-157.8097769,21.30663332,9.7,55
46500,-157.8097762,21.30663273,9.7,55
46500,-157.809776,21.30663293,9.7,55
46500,-157.8097766,21.30663239,9.7,55
46600,-157.8097759,21.30663203,9.7,55
46600,-157.8097761,21.30663207,9.7,55
46600,-157.8097756,21.30663199,9.7,55
46700,-157.8097749,21.30663145,9.7,55
46700,-157.8097755,21.30663142,9.7,55
46700,-157.8097754,21.3066313,9.7,55
46800,-157.8097746,21.3066309,9.7,55
46800,-157.8097745,21.30663082,9.7,55
46800,-157.809774,21.30662987,9.7,55
46900,-157.8097744,21.30662999,9.7,55
46900,-157.8097738,21.3066297,9.7,55
46900,-157.8097738,21.30662922,9.7,55
47000,-157.8097737,21.30662893,9.7,55
47000,-157.8097728,21.30662857,9.7,54
47100,-157.8097736,21.30662834,9.7,54
47100,-157.8097732,21.30662836,9.7,54
47100,-157.8097728,21.30662766,9.7,54
47200,-157.8097721,21.30662803,9.7,54
47200,-157.8097776,21.30663042,9.7,54
47200,-157.8097765,21.30663007,9.7,54
47300,-157.8097766,21.30663028,9.7,54
47300,-157.8097762,21.30662949,9.7,54
47300,-157.8097767,21.306629,9.7,54
47400,-157.809776,21.30662951,9.7,54
47400,-157.8097761,21.30662875,9.7,54
47400,-157.8097759,21.30662897,9.7,54
47500,-157.8097753,21.3066287,9.7,54
47500,-157.8097748,21.30662805,9.7,54
47500,-157.8097746,21.30662744,9.7,54
47600,-157.8097789,21.3066287,9.7,54
47600,-157.809778,21.30662798,9.7,54
47600,-157.8097786,21.30662808,9.7,54
47700,-157.809778,21.30662695,9.7,54
47700,-157.8097781,21.30662714,9.7,54
47800,-157.8097771,21.30662654,9.7,54
47800,-157.8097775,21.30662696,9.8,54
47800,-157.8097772,21.30662631,9.8,54
47900,-157.809777,21.30662573,9.8,54
47900,-157.8097763,21.30662522,9.8,54
47900,-157.8097768,21.30662522,9.8,54
48000,-157.8097762,21.30662532,9.8,54
48000,-157.8097758,21.30662461,9.8,54
48000,-157.809779,21.306625,9.8,54
48100,-157.8097787,21.30662527,9.8,54
48100,-157.8097785,21.30662467,9.8,52
48100,-157.8097784,21.30662427,9.8,52
48200,-157.8097776,21.30662362,9.8,52
48200,-157.8097773,21.30662311,9.8,52
48200,-157.809777,21.30662339,9.8,52
48300,-157.8097776,21.30662263,9.8,52
48300,-157.8097768,21.30662284,9.8,52
48300,-157.8097765,21.30662156,9.8,52
48400,-157.8097763,21.30662171,9.8,52
48400,-157.809776,21.30662159,9.8,52
48500,-157.8097766,21.30662103,9.8,52
48500,-157.8097762,21.30662007,9.8,52
48500,-157.809776,21.30662005,9.8,52
48600,-157.8097779,21.30662194,9.8,52
48600,-157.8097778,21.30662063,9.8,52
48600,-157.8097777,21.30662019,9.8,52
48700,-157.8097777,21.30661974,9.8,52
48700,-157.8097774,21.30661944,9.8,52
48700,-157.8097774,21.30661957,9.8,52
48800,-157.8097771,21.30661898,9.8,52
48800,-157.8097767,21.30661817,9.8,52
48800,-157.8097763,21.306618,9.8,52
48900,-157.8097762,21.30661718,9.8,52
48900,-157.8097758,21.30661755,9.8,52
48900,-157.8097755,21.30661707,9.8,52
49000,-157.8097758,21.30661638,9.8,52
49000,-157.809775,21.30661567,9.8,52
49000,-157.8097813,21.3066182,9.8,52
49100,-157.8097807,21.30661748,9.8,52
49100,-157.8097806,21.30661744,9.8,52
49200,-157.8097802,21.30661729,9.8,52
49200,-157.8097803,21.30661696,9.8,51
49200,-157.80978,21.30661673,9.8,51
49300,-157.8097804,21.30661602,9.8,51
49300,-157.8097805,21.30661587,9.8,51
49300,-157.8097799,21.30661497,9.8,51
49400,-157.8097798,21.30661507,9.8,51
49400,-157.8097798,21.30661397,9.8,51
49400,-157.8097795,21.30661347,9.8,51
49500,-157.8097789,21.30661382,9.8,51
49500,-157.8097794,21.30661269,9.8,51
49500,-157.8097792,21.30661248,9.8,51
49600,-157.8097784,21.30661281,9.8,51
49600,-157.8097789,21.30661174,9.8,51
49600,-157.8097783,21.30661128,9.8,51
49700,-157.8097789,21.30661085,9.8,51
49700,-157.8097786,21.30661105,9.8,51
49700,-157.8097825,21.30661336,9.8,51
49800,-157.8097821,21.30661281,9.8,51
49800,-157.8097823,21.30661274,9.8,51
49900,-157.8097816,21.30661212,9.8,51
49900,-157.8097816,21.30661232,9.8,51
49900,-157.8097819,21.30661124,9.8,51
50000,-157.8097814,21.30661142,9.8,51
50000,-157.8097812,21.30661051,9.8,51
50000,-157.8097804,21.30661085,9.8,51
50100,-157.8097811,21.30660976,9.8,51
50100,-157.8097807,21.30661007,9.8,51
50100,-157.8097803,21.30660955,9.8,51
50200,-157.80978,21.3066091,9.8,51
50200,-157.8097799,21.3066091,9.8,51
50200,-157.8097799,21.30660888,9.8,51
50300,-157.80978,21.30660818,9.8,50
50300,-157.8097799,21.30660814,9.8,50
50300,-157.8097799,21.30660759,9.8,50
50400,-157.8097795,21.30660711,9.8,50
50400,-157.8097798,21.3066069,9.8,50
50400,-157.8097791,21.30660698,9.8,50
50500,-157.8097769,21.30660365,9.8,50
50500,-157.8097764,21.3066035,9.8,50
50500,-157.8097756,21.30660372,9.8,50
50500,-157.8097764,21.30660289,9.8,50
50500,-157.8097761,21.30660283,9.8,50
50700,-157.8097751,21.30660292,9.8,50
50700,-157.8097757,21.30660244,9.7,50
50700,-157.8097755,21.30660252,9.7,50
50800,-157.8097755,21.30660209,9.7,50
50800,-157.8097749,21.3066018,9.7,50
50800,-157.8097743,21.30660092,9.7,50
50900,-157.8097744,21.30660126,9.7,50
50900,-157.8097747,21.3066007,9.7,50
50900,-157.8097742,21.30659782,9.7,50
51000,-157.8097778,21.30659782,9.7,50
51000,-157.8097776,21.30659732,9.7,50
51000,-157.8097776,21.30659745,9.7,50
51100,-157.8097777,21.30659702,9.7,50
51100,-157.8097772,21.30659695,9.7,50
51100,-157.8097772,21.30659641,9.7,50
51200,-157.809777,21.30659631,9.7,50
51200,-157.8097762,21.30659576,9.7,50
51300,-157.8097767,21.3065955,9.7,50
51300,-157.8097758,21.30659584,9.7,50
51300,-157.8097763,21.30659507,9.7,50
51400,-157.8097757,21.30659477,9.8,48
51400,-157.8097754,21.30659498,9.8,48
51400,-157.8097754,21.30659434,9.8,48
51500,-157.8097749,21.30659463,9.8,48
51500,-157.8097749,21.30659411,9.8,48
51500,-157.8097747,21.30659425,9.8,48
51600,-157.8097715,21.3065928,9.8,48
51600,-157.8097718,21.3065924,9.8,48
51600,-157.8097712,21.30659246,9.8,48
51700,-157.809772,21.30659287,9.8,48
51700,-157.8097713,21.30659244,9.8,48
51700,-157.8097715,21.30659243,9.8,48
51800,-157.8097716,21.30659225,9.8,48
51800,-157.8097715,21.30659161,9.8,48
51800,-157.8097713,21.30659167,9.8,48
51900,-157.8097705,21.30659146,9.8,48
51900,-157.8097706,21.30659151,9.8,48
52000,-157.8097703,21.30659114,9.8,48
52000,-157.8097704,21.30659165,9.8,48
52000,-157.8097706,21.30659081,9.8,48
52100,-157.8097705,21.30659102,9.8,48
52100,-157.8097739,21.30658865,9.8,48
52100,-157.8097733,21.3065887,9.8,48
52200,-157.8097737,21.30658915,9.8,48
52200,-157.8097737,21.30658927,9.8,48
52200,-157.8097735,21.3065884,9.8,48
52300,-157.8097728,21.3065887,9.8,48
52300,-157.8097732,21.30658836,9.8,48
52300,-157.8097725,21.30658915,9.8,48
52400,-157.8097733,21.30658874,9.8,48
52400,-157.8097727,21.30658881,9.8,48
52400,-157.8097728,21.30658895,9.8,51
52500,-157.8097728,21.30658878,9.8,51
52500,-157.8097725,21.30658798,9.8,51
52500,-157.8097725,21.30658878,9.8,51
52600,-157.8097722,21.30658836,9.8,51
52600,-157.80977,21.30659041,9.8,51
52700,-157.8097692,21.30659047,9.8,51
52700,-157.8097695,21.30659061,9.8,51
52700,-157.8097694,21.30659052,9.8,51
52800,-157.8097693,21.30659036,9.8,51
52800,-157.8097693,21.30659084,9.8,51
52800,-157.8097696,21.30659013,9.8,51
52900,-157.8097694,21.30659067,9.8,51
52900,-157.8097698,21.30659065,9.8,51
52900,-157.8097698,21.30659077,9.8,51
53000,-157.8097691,21.30659121,9.8,51
53000,-157.8097694,21.30659054,9.8,51
53000,-157.8097692,21.30659033,9.8,51
53100,-157.8097691,21.30659087,9.8,51
53100,-157.8097698,21.30659103,9.8,51
53100,-157.8097696,21.30659032,9.8,51
53200,-157.8097691,21.30659097,9.8,51
53200,-157.8097696,21.30659066,9.8,51
53200,-157.8097695,21.30659118,9.8,51
53300,-157.8097694,21.30659095,9.8,51
53300,-157.80977,21.30659114,9.8,51
53400,-157.8097696,21.30659137,9.8,51
53400,-157.8097698,21.30659147,9.8,51
53400,-157.8097693,21.30659116,9.8,51
53500,-157.8097727,21.30658716,9.8,51
53500,-157.8097729,21.30658756,9.8,49
53500,-157.8097732,21.30658709,9.8,49
53600,-157.809773,21.30658774,9.8,49
53600,-157.8097733,21.30658747,9.8,49
53600,-157.8097729,21.30658753,9.8,49
53700,-157.8097727,21.30658766,9.8,49
53700,-157.8097733,21.30658725,9.8,49
53700,-157.8097728,21.30658816,9.8,49
53800,-157.809773,21.30658754,9.8,49
53800,-157.8097733,21.30658794,9.8,49
53800,-157.8097736,21.30658835,9.8,49
53900,-157.8097735,21.30658779,9.8,49
53900,-157.8097735,21.30658772,9.8,49
53900,-157.8097739,21.30658781,9.8,49
54000,-157.8097742,21.30658791,9.8,49
54000,-157.8097743,21.30658799,9.8,49
54100,-157.8097741,21.30658856,9.8,49
54100,-157.8097743,21.30658852,9.8,49
54100,-157.8097737,21.30658796,9.8,49
54100,-157.8097747,21.30658875,9.9,49
54100,-157.8097742,21.30658859,9.9,49
54100,-157.8097745,21.30658827,9.9,49
54300,-157.8097748,21.30658871,9.9,49
54300,-157.8097742,21.3065885,9.9,49
54300,-157.8097749,21.30658823,9.9,49
54400,-157.8097748,21.30658885,9.9,49
54400,-157.8097747,21.30658827,9.9,49
54400,-157.8097752,21.30658874,9.9,49
54500,-157.8097749,21.30658857,9.9,49
54500,-157.8097722,21.30658434,9.9,49
54500,-157.8097725,21.30658423,9.9,49
54600,-157.8097717,21.30658462,9.9,49
54600,-157.8097723,21.30658408,9.9,49
54600,-157.809772,21.306584,9.9,49
54700,-157.8097725,21.30658391,9.9,49
54700,-157.8097719,21.30658466,9.9,49
54800,-157.8097729,21.30658461,9.9,49
54800,-157.8097721,21.30658408,9.9,49
54800,-157.8097726,21.30658451,9.9,49
54900,-157.8097725,21.30658444,9.9,49
54900,-157.8097723,21.30658432,9.9,49
54900,-157.809772,21.30658429,9.9,49
55000,-157.8097728,21.30658431,9.9,49
55000,-157.809772,21.30658418,9.9,49
55000,-157.8097722,21.30658366,9.9,49
55100,-157.8097724,21.30658442,9.9,49
55100,-157.8097721,21.30658415,9.9,49
55100,-157.8097731,21.30658121,9.9,49
55200,-157.8097741,21.30658029,9.9,49
55200,-157.8097751,21.30658064,9.9,49
55200,-157.8097761,21.30658017,9.9,49
55300,-157.8097771,21.30658029,9.9,49
55300,-157.8097781,21.30657995,9.9,49
55300,-157.8097791,21.30658067,9.9,49
55400,-157.8097801,21.3065808,9.9,49
55400,-157.8097811,21.3065807,9.9,49
55500,-157.8097821,21.30657973,9.9,49
55500,-157.8097831,21.30657957,9.9,49
55500,-157.8097841,21.30657955,9.9,49
55600,-157.8097851,21.30657995,9.9,49
55600,-157.8097861,21.30657943,9.9,49
55600,-157.8097871,21.30657944,9.9,49
55700,-157.8097881,21.30657988,9.9,49
55700,-157.8097891,21.30657977,9.9,49
55700,-157.8097901,21.30657978,9.9,49
55800,-157.8097911,21.30657934,9.9,49
55800,-157.8097921,21.30657909,9.9,49
55800,-157.8097648,21.30658165,9.9,49
55900,-157.8097649,21.30658095,9.9,49
55900,-157.8097655,21.30658139,9.9,49
55900,-157.8097649,21.30658135,9.9,49
56000,-157.809765,21.3065808,9.9,49
56000,-157.8097657,21.30658162,9.9,49
56000,-157.8097649,21.30658133,9.9,49
56100,-157.809765,21.30658145,9.9,49
56100,-157.8097654,21.30658087,9.9,49
56200,-157.8097651,21.30658066,9.9,49
56200,-157.8097647,21.30658081,9.9,49
56200,-157.8097652,21.30658049,9.9,49
56300,-157.8097647,21.30658078,9.9,49
56300,-157.8097655,21.30658097,9.9,49
56300,-157.8097647,21.30658034,9.9,49
56400,-157.8097648,21.30658114,9.9,49
56400,-157.8097656,21.30658053,9.9,49
56400,-157.8097609,21.30658492,9.9,49
56500,-157.8097615,21.30658527,9.9,49
56500,-157.8097611,21.30658469,9.9,49
56500,-157.809761,21.3065844,9.9,49
56600,-157.8097616,21.30658492,9.9,49
56600,-157.8097614,21.30658455,9.9,49
56600,-157.809761,21.30658493,9.9,49
56700,-157.8097613,21.30658449,9.9,49
56700,-157.809761,21.30658455,9.9,49
56700,-157.8097613,21.30658484,9.9,51
56800,-157.8097611,21.30658449,9.9,51
56800,-157.8097613,21.30658496,9.9,51
56900,-157.8097615,21.30658482,9.9,51
56900,-157.8097614,21.30658492,9.9,51
56900,-157.8097612,21.30658446,9.9,51
57000,-157.8097617,21.30658475,9.9,51
57000,-157.8097616,21.30658492,9.9,51
57000,-157.809761,21.30658457,9.9,51
57100,-157.8097612,21.30658468,9.9,51
57100,-157.8097607,21.30658535,9.9,51
57100,-157.8097607,21.30658505,9.9,51
57200,-157.8097611,21.3065851,9.9,51
57200,-157.8097613,21.30658557,9.9,51
57200,-157.8097561,21.3065815,9.9,51
57300,-157.8097557,21.3065812,9.9,51
57300,-157.809756,21.30658118,9.9,51
57300,-157.8097555,21.30658155,9.9,51
57400,-157.8097553,21.30658128,9.9,51
57400,-157.8097559,21.30658127,9.9,51
57400,-157.8097548,21.30658188,9.9,51
57500,-157.8097551,21.30658148,9.9,51
57500,-157.8097552,21.30658197,9.9,51
57600,-157.8097553,21.3065817,9.9,51
57600,-157.8097547,21.30658189,9.9,51
57600,-157.8097551,21.30658232,9.9,51
57700,-157.8097544,21.30658209,9.9,51
57700,-157.8097548,21.30658214,9.9,51
57700,-157.8097547,21.30658222,9.9,51
57800,-157.8097548,21.306583,9.9,51
57800,-157.8097545,21.30658333,9.9,51
57800,-157.8097542,21.30658327,9.9,50
57900,-157.8097536,21.30658314,9.9,50
57900,-157.8097534,21.30658346,9.9,50
57900,-157.8097541,21.30658377,9.9,50
58000,-157.8097537,21.30658408,9.9,50
58000,-157.8097531,21.30658435,9.9,50
58000,-157.8097527,21.30658429,9.9,50
58100,-157.809753,21.30658457,9.9,50
58100,-157.8097525,21.30658482,9.9,50
58100,-157.809753,21.30658475,9.9,50
58200,-157.8097521,21.30658533,9.9,50
58200,-157.8097521,21.30658546,9.9,50
58300,-157.8097525,21.30658531,9.9,50
58300,-157.8097517,21.30658581,9.9,50
58300,-157.8097512,21.30658613,9.9,50
58400,-157.8097511,21.30658658,9.9,50
58400,-157.8097509,21.30658655,9.9,50
58400,-157.8097503,21.30658697,9.9,50
58500,-157.809748,21.30658413,9.9,50
58500,-157.8097471,21.30658403,9.9,50
58500,-157.8097471,21.30658435,9.9,50
58600,-157.8097468,21.30658542,9.9,50
58600,-157.8097459,21.30658504,9.9,50
58600,-157.8097465,21.30658592,9.9,50
58700,-157.8097458,21.30658564,9.9,50
58700,-157.8097459,21.30658634,9.9,50
58700,-157.8097447,21.30658676,9.9,50
58800,-157.8097448,21.30658679,9.9,50
58800,-157.8097448,21.30658733,9.9,50
58800,-157.8097441,21.30658771,9.9,50
58900,-157.8097433,21.30658741,9.9,50
58900,-157.8097435,21.306588,9.9,48
59000,-157.8097431,21.30658817,9.9,48
59000,-157.8097429,21.30658837,9.9,48
59000,-157.8097424,21.3065889,9.9,48
59100,-157.8097419,21.3065894,9.9,48
59100,-157.8097416,21.30658911,9.9,48
59100,-157.8097417,21.30658965,9.9,48
59200,-157.8097406,21.30659025,9.9,48
59200,-157.8097411,21.30659007,9.9,48
59200,-157.8097407,21.30659096,9.9,48
59300,-157.8097404,21.30659141,9.9,48
59300,-157.8097396,21.30659131,9.9,48
59300,-157.8097396,21.30659205,9.9,48
59400,-157.8097384,21.30659249,9.9,48
59400,-157.8097381,21.30659476,9.9,48
59400,-157.8097377,21.30659544,9.9,48
59500,-157.8097379,21.30659564,9.9,48
59500,-157.8097376,21.30659596,9.9,48
59500,-157.8097373,21.30659611,9.9,48
59600,-157.8097366,21.30659647,9.9,48
59600,-157.8097363,21.30659681,9.9,48
59700,-157.8097352,21.30659765,9.9,48
59700,-157.8097352,21.30659749,9.9,48
59700,-157.8097375,21.30660134,9.9,48
59800,-157.8097376,21.30660201,9.9,48
59800,-157.8097364,21.30660197,9.9,48
59800,-157.8097407,21.30660616,9.9,48
59900,-157.8097403,21.30660675,9.9,48
59900,-157.8097392,21.30660741,9.9,48
59900,-157.8097392,21.30660741,9.9,48
60000,-157.809743,21.30661235,9.9,48
60000,-157.809743,21.30661297,9.9,48
60000,-157.8097424,21.30661311,9.9,48
60100,-157.8097418,21.30661405,9.9,48
60100,-157.8097417,21.30661382,9.9,48
60100,-157.8097416,21.30661432,9.9,48
60200,-157.8097407,21.30661494,9.9,48
60200,-157.809743,21.30661763,9.9,48
60200,-157.8097425,21.30661816,9.9,48
60300,-157.8097423,21.3066183,9.9,48
60300,-157.8097421,21.30661835,9.9,48
60400,-157.8097413,21.30661941,9.9,48
60400,-157.8097406,21.30661975,9.9,48
60400,-157.8097405,21.30662003,9.9,48
60500,-157.8097389,21.3066237,9.9,48
60500,-157.8097388,21.30662335,9.9,48
60500,-157.8097378,21.30662386,9.9,48
60600,-157.8097379,21.30662532,9.9,48
60600,-157.8097368,21.30662598,9.9,48
60600,-157.8097361,21.3066261,9.9,48
60700,-157.8097359,21.30662677,9.8,48
60700,-157.8097352,21.30662668,9.8,48
60700,-157.8097352,21.30662784,9.8,48
60800,-157.8097361,21.3066311,9.9,48
60800,-157.809736,21.30663138,9.9,48
60800,-157.8097355,21.30663146,9.9,48
60900,-157.809735,21.30663255,9.9,48
60900,-157.8097345,21.30663335,9.9,48
60900,-157.8097344,21.3066336,9.9,48
61000,-157.809733,21.30663444,9.9,48
61000,-157.8097326,21.30663449,9.9,48
61100,-157.8097325,21.30663568,9.9,49
61100,-157.8097323,21.30663581,9.9,49
61100,-157.8097316,21.30663656,9.9,49
61200,-157.8097307,21.30663662,9.9,49
61200,-157.8097304,21.3066372,9.9,49
61200,-157.8097298,21.30663803,9.9,49
61300,-157.8097296,21.30663549,9.9,49
61300,-157.8097287,21.30663611,9.9,49
61300,-157.8097285,21.30663669,9.9,49
61400,-157.8097281,21.30663765,9.9,49
61400,-157.8097274,21.30663779,9.9,49
61400,-157.8097271,21.30663868,9.9,49
61500,-157.8097264,21.30663878,9.9,49
61500,-157.8097264,21.30663983,9.9,49
61500,-157.8097258,21.30664069,9.9,49
61600,-157.809725,21.30664103,9.9,49
61600,-157.8097245,21.3066416,9.9,49
61600,-157.8097243,21.30664206,9.9,49
61700,-157.8097232,21.30664302,9.9,49
61700,-157.8097233,21.3066426,9.9,49
61800,-157.8097228,21.30664415,9.9,49
61800,-157.8097218,21.30664433,9.9,49
61800,-157.8097213,21.30664535,9.8,49
61900,-157.8097208,21.30664526,9.8,49
61900,-157.8097199,21.30664667,9.8,49
61900,-157.8097199,21.30664632,9.8,49
62000,-157.8097193,21.30664746,9.8,49
62000,-157.8097185,21.30664807,9.8,49
62000,-157.8097187,21.30664831,9.8,49
62100,-157.8097181,21.30664929,9.8,49
62100,-157.8097176,21.30664988,9.8,49
62100,-157.8097175,21.30665048,9.8,49
62200,-157.8097166,21.30665161,9.8,49
62200,-157.8097165,21.30665135,9.8,49
62200,-157.8097157,21.30665236,9.8,49
62300,-157.8097153,21.30665239,9.8,49
62300,-157.8097144,21.30665361,9.8,49
62300,-157.8097144,21.30665439,9.8,49
62400,-157.8097143,21.30665436,9.8,49
62400,-157.8097129,21.30665472,9.8,49
62500,-157.8097126,21.30665573,9.8,49
62500,-157.8097122,21.30665639,9.8,49
62500,-157.8097123,21.30665654,9.8,49
62600,-157.809712,21.30665725,9.8,49
62600,-157.8097115,21.30665852,9.8,49
62600,-157.8097102,21.30665823,9.8,49
62700,-157.8097104,21.30665872,9.8,49
62700,-157.8097093,21.30665958,9.8,49
62700,-157.8097095,21.30666037,9.8,49
62800,-157.8097094,21.30666067,9.8,49
62800,-157.809709,21.30666151,9.8,49
62800,-157.8097078,21.30666218,9.8,49
62900,-157.8097078,21.30666287,9.8,49
62900,-157.8097077,21.30666269,9.8,49
62900,-157.8097064,21.3066641,9.8,49
63000,-157.809706,21.3066641,9.8,49
63000,-157.8097059,21.30666432,9.8,49
63000,-157.8097052,21.3066656,9.8,49
63100,-157.8097049,21.30666574,9.8,49
63100,-157.8097044,21.30666621,9.8,49
63200,-157.809704,21.3066669,9.8,49
63200,-157.8097034,21.30666739,9.8,49
63200,-157.8097035,21.30666765,9.8,50
63300,-157.8097032,21.30666806,9.8,50
63300,-157.8097022,21.30666866,9.8,50
63300,-157.8097013,21.30666908,9.8,50
63400,-157.8097011,21.30667054,9.8,50
63400,-157.8097008,21.30667113,9.8,50
63400,-157.8097004,21.30667136,9.8,50
63500,-157.8097006,21.30667209,9.8,50
63500,-157.8097001,21.30667177,9.8,50
63500,-157.8096994,21.30667329,9.8,50
63600,-157.8096986,21.30667367,9.8,50
63600,-157.8096984,21.30667424,9.8,50
63600,-157.8096976,21.30667413,9.8,50
63700,-157.8096974,21.30667468,9.8,50
63700,-157.8096966,21.30667556,9.8,50
63700,-157.8096968,21.30667617,9.8,50
63800,-157.8096962,21.30667652,9.8,50
63800,-157.8096954,21.3066769,9.8,50
63900,-157.8096946,21.30667772,9.8,50
63900,-157.8096948,21.3066774,9.8,50
63900,-157.8096942,21.30667832,9.8,50
64000,-157.8096937,21.3066788,9.8,50
64000,-157.8096935,21.30667974,9.8,50
64000,-157.8096933,21.30668025,9.8,50
64100,-157.8096928,21.30668075,9.8,50
64100,-157.8096921,21.30668079,9.8,50
64100,-157.8096917,21.30668199,9.8,50
64200,-157.8096914,21.30668241,9.8,50
64200,-157.809691,21.306682,9.8,50
64200,-157.8096905,21.30668274,9.8,50
64300,-157.8096896,21.30668324,9.8,50
64300,-157.8096891,21.30668422,9.8,50
64300,-157.8096892,21.30668437,9.8,50
64400,-157.8096884,21.3066849,9.8,50
64400,-157.8096883,21.30668597,9.8,50
64400,-157.8096876,21.30668625,9.8,50
64500,-157.8096879,21.30668665,9.8,50
64500,-157.8096868,21.30668696,9.8,50
64600,-157.8096865,21.30668763,9.8,50
64600,-157.8096862,21.30668756,9.8,50
64600,-157.8096859,21.3066884,9.8,50
64700,-157.8096856,21.30668891,9.8,50
64700,-157.8096853,21.30668903,9.8,50
64700,-157.8096845,21.30669002,9.8,50
64800,-157.8096843,21.30669002,9.8,50
64800,-157.8096838,21.30669048,9.8,50
64800,-157.809683,21.30669111,9.8,50
64900,-157.8096831,21.3066916,9.9,50
64900,-157.8096829,21.306692,9.9,50
64900,-157.8096819,21.30669333,9.9,50
65000,-157.8096819,21.30669353,9.9,50
65000,-157.809681,21.30669364,9.9,50
65000,-157.809681,21.3066946,9.9,50
65100,-157.8096806,21.30669501,9.9,50
65100,-157.8096803,21.30669514,9.9,50
65100,-157.8096799,21.3066955,9.9,50
65200,-157.8096794,21.30669547,9.9,50
